Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.97,-0.24,-0.14,6.65,-1.68,2.17
-0.95,-0.24,-0.14,6.58,-2.1,1.96
-0.91,-0.28,-0.16,8.47,-1.26,3.99
-0.96,-0.29,-0.15,8.82,-1.05,3.5
-0.95,-0.29,-0.16,9.66,-2.31,4.41
-0.96,-0.28,-0.14,10.15,-1.26,4.62
-0.96,-0.24,-0.15,9.66,-1.68,4.48
-0.96,-0.23,-0.16,9.1,-2.31,4.34
-0.94,-0.25,-0.17,8.96,-2.1,4.83
-0.93,-0.26,-0.16,9.31,-1.68,5.67
-0.93,-0.26,-0.16,9.52,-1.4,6.44
-0.94,-0.26,-0.15,8.96,-0.63,6.65
-0.95,-0.26,-0.15,8.82,-0.77,6.86
-0.96,-0.26,-0.14,8.33,-0.49,6.3
-0.97,-0.27,-0.13,7.77,-0.56,6.16
-0.98,-0.26,-0.13,6.51,-0.98,4.83
-0.97,-0.26,-0.12,4.76,-1.89,3.92
-0.97,-0.24,-0.12,2.59,-2.59,2.24
-0.97,-0.21,-0.12,0.56,-3.71,0.28
-0.96,-0.21,-0.13,-0.84,-4.34,-1.33
-0.95,-0.22,-0.13,-1.96,-4.27,-2.1
-0.96,-0.23,-0.15,-3.22,-4.62,-2.52
-0.96,-0.24,-0.15,-3.64,-3.92,-2.87
-0.96,-0.24,-0.15,-4.06,-3.71,-2.94
-0.96,-0.24,-0.15,-3.92,-3.64,-2.66
-0.98,-0.23,-0.15,-3.92,-3.5,-2.52
-0.97,-0.23,-0.14,-4.62,-3.5,-2.59
-0.97,-0.23,-0.13,-4.83,-4.06,-2.31
-0.96,-0.23,-0.13,-5.53,-4.27,-2.17
-0.96,-0.23,-0.12,-6.44,-4.48,-1.89
-0.96,-0.24,-0.12,-6.79,-4.76,-1.61
-0.96,-0.25,-0.12,-7.14,-4.83,-1.33
-0.97,-0.26,-0.12,-7.14,-4.9,-1.12
-0.97,-0.26,-0.13,-6.51,-5.25,-0.7
-0.97,-0.27,-0.14,-6.02,-5.18,-0.42
-0.97,-0.27,-0.14,-5.6,-5.04,-0.35
-0.97,-0.27,-0.14,-5.25,-5.18,0
-0.95,-0.28,-0.14,-4.34,-4.9,0.35
-0.95,-0.28,-0.15,-3.64,-4.69,0.7
-0.95,-0.26,-0.15,-3.92,-4.48,0.35
-0.94,-0.26,-0.15,-3.5,-4.76,0.35
-0.93,-0.26,-0.14,-2.94,-4.41,0.84
-0.94,-0.27,-0.14,-2.73,-4.06,0.77
-0.94,-0.26,-0.14,-2.8,-4.27,0.7
-0.95,-0.26,-0.14,-3.15,-4.13,0.07
-0.96,-0.25,-0.14,-3.36,-4.2,-0.35
-0.97,-0.26,-0.14,-3.01,-4.48,-0.56
-0.97,-0.27,-0.14,-2.31,-4.69,-0.28
-0.96,-0.28,-0.14,-1.61,-4.41,-0.21
-0.96,-0.28,-0.14,-0.63,-4.13,0.21
-0.95,-0.28,-0.14,1.33,-4.13,0.98
-0.95,-0.29,-0.13,2.52,-3.92,1.61
-0.94,-0.29,-0.13,4.34,-3.85,2.87
-0.94,-0.29,-0.12,5.67,-3.71,4.48
-0.95,-0.29,-0.12,7.42,-3.71,6.09
-0.95,-0.29,-0.12,9.31,-3.64,7.63
-0.96,-0.28,-0.12,10.99,-3.5,9.03
-0.96,-0.28,-0.12,12.53,-3.36,10.5
-0.96,-0.27,-0.12,14.14,-3.15,11.9
-0.96,-0.27,-0.11,15.05,-2.38,12.25
-0.96,-0.26,-0.11,16.1,-2.17,13.16
-0.97,-0.25,-0.11,16.73,-1.89,13.44
-0.97,-0.25,-0.1,16.87,-1.68,13.3
-0.98,-0.24,-0.1,16.52,-1.75,13.09
-0.98,-0.23,-0.1,16.24,-1.75,12.6
-0.98,-0.25,-0.08,18.69,-1.89,12.39
-0.98,-0.22,-0.1,16.38,-3.99,11.06
-0.96,-0.22,-0.11,13.3,-2.45,9.87
-0.97,-0.22,-0.11,13.16,-1.89,9.1
-0.97,-0.22,-0.1,12.67,-1.89,8.61
-0.97,-0.22,-0.1,12.18,-1.96,8.05
-0.96,-0.21,-0.11,12.32,-1.82,7.56
-0.96,-0.21,-0.11,12.11,-1.54,6.86
-0.96,-0.21,-0.11,11.69,-1.54,6.02
-0.96,-0.21,-0.12,10.99,-1.61,5.6
-0.96,-0.2,-0.12,10.64,-1.61,5.04
-0.97,-0.2,-0.12,10.22,-1.89,4.27
-0.97,-0.19,-0.12,9.52,-1.75,3.57
-0.97,-0.18,-0.12,8.61,-1.68,2.87
-0.97,-0.17,-0.12,7.77,-1.89,2.52
-0.98,-0.17,-0.12,6.65,-2.17,2.1
-0.98,-0.17,-0.12,5.74,-2.38,1.54
-0.98,-0.17,-0.12,4.76,-2.38,0.91
-0.97,-0.17,-0.12,4.41,-2.59,1.33
-0.97,-0.18,-0.12,3.57,-2.52,1.05
-0.98,-0.18,-0.12,2.87,-2.73,1.12
-0.98,-0.18,-0.11,2.52,-2.8,1.33
-0.98,-0.18,-0.11,2.1,-3.01,1.4
-0.98,-0.18,-0.11,1.75,-3.36,1.19
-0.98,-0.18,-0.11,1.33,-3.71,1.47
-0.98,-0.18,-0.11,0.84,-4.13,1.61
-0.98,-0.18,-0.11,0.35,-4.76,1.82
-0.98,-0.18,-0.1,0,-5.04,2.03
-0.98,-0.18,-0.1,-0.91,-5.11,2.03
-0.98,-0.18,-0.11,-1.12,-5.32,2.17
-0.98,-0.19,-0.11,-1.75,-5.46,2.1
-0.97,-0.19,-0.11,-2.17,-5.39,2.17
-0.97,-0.19,-0.11,-2.59,-5.32,2.03
-0.97,-0.19,-0.11,-3.5,-5.04,1.68
-0.97,-0.19,-0.11,-3.64,-5.11,1.61
-0.97,-0.19,-0.11,-4.27,-4.83,1.19
-0.97,-0.2,-0.11,-4.9,-4.69,0.84
-0.97,-0.2,-0.11,-5.18,-4.41,0.56
-0.97,-0.21,-0.11,-5.81,-4.34,0
-0.97,-0.21,-0.11,-6.09,-4.2,-0.56
-0.97,-0.21,-0.1,-6.58,-4.06,-0.91
-0.97,-0.21,-0.1,-6.51,-4.13,-1.12
-0.97,-0.22,-0.1,-6.86,-4.13,-1.54
-0.97,-0.22,-0.1,-6.58,-4.2,-2.17
-0.97,-0.22,-0.1,-6.37,-4.13,-2.1
-0.97,-0.22,-0.1,-6.3,-3.71,-2.38
-0.97,-0.23,-0.1,-5.67,-3.71,-2.1
-0.96,-0.22,-0.11,-5.11,-3.57,-2.1
-0.97,-0.22,-0.11,-4.83,-3.36,-2.17
-0.97,-0.22,-0.11,-4.34,-3.01,-2.03
-0.97,-0.22,-0.11,-3.78,-3.08,-1.54
-0.97,-0.22,-0.11,-3.22,-2.8,-1.26
-0.97,-0.22,-0.11,-2.87,-2.73,-1.19
-0.97,-0.22,-0.1,-2.45,-2.66,-0.98
-0.97,-0.22,-0.1,-2.17,-2.66,-0.91
-0.97,-0.21,-0.1,-2.1,-2.66,-0.77
-0.98,-0.21,-0.11,-1.89,-2.73,-0.63
-0.97,-0.2,-0.11,-1.89,-2.8,-0.84
-0.97,-0.2,-0.1,-1.96,-2.52,-0.77
-0.97,-0.21,-0.1,-1.75,-2.31,-0.63
-0.97,-0.21,-0.1,-1.26,-2.24,-0.63
-0.98,-0.21,-0.1,-0.84,-2.38,-0.7
-0.98,-0.21,-0.09,-0.77,-2.38,-0.84
-0.99,-0.21,-0.09,-0.7,-2.8,-0.84
-0.99,-0.21,-0.09,-0.56,-3.15,-0.56
-0.99,-0.21,-0.09,-0.49,-3.71,-0.63
-0.98,-0.21,-0.1,-0.21,-3.85,-0.42
-0.98,-0.21,-0.11,0.14,-3.85,-0.07
-0.97,-0.2,-0.11,0.21,-3.64,0.35
-0.97,-0.2,-0.11,0.42,-3.5,0.63
-0.96,-0.2,-0.11,0.56,-3.15,0.98
-0.96,-0.19,-0.12,0.77,-2.66,1.33
-0.96,-0.19,-0.12,0.63,-2.38,1.33
-0.96,-0.2,-0.12,0.42,-2.17,1.47
-0.96,-0.2,-0.11,0.56,-2.17,1.68
-0.97,-0.2,-0.11,0.14,-2.03,1.54
-0.97,-0.21,-0.11,0.07,-1.96,1.33
-0.97,-0.21,-0.11,-0.21,-1.89,1.33
-0.97,-0.21,-0.11,-0.28,-2.03,1.19
-0.97,-0.22,-0.1,-0.07,-2.03,0.98
-0.97,-0.22,-0.1,0,-2.03,0.77
-0.97,-0.22,-0.1,0.49,-2.1,0.77
-0.98,-0.22,-0.1,0.63,-2.1,0.42
-0.97,-0.22,-0.1,1.26,-2.24,0.28
-0.97,-0.22,-0.1,1.68,-2.17,0.35
-0.97,-0.22,-0.11,1.96,-1.89,0.28
-0.97,-0.22,-0.11,2.59,-1.82,0.35
-0.97,-0.22,-0.11,3.22,-1.82,0.77
-0.97,-0.21,-0.1,3.36,-1.54,0.56
-0.97,-0.21,-0.11,3.57,-1.33,0.7
-0.97,-0.2,-0.11,3.85,-1.19,0.77
-0.97,-0.2,-0.1,3.85,-1.33,1.12
-0.98,-0.2,-0.1,3.71,-1.19,0.77
-0.98,-0.2,-0.1,3.92,-1.19,0.56
-0.98,-0.2,-0.1,4.06,-1.4,0.42
-0.98,-0.2,-0.11,4.27,-1.47,0.28
-0.98,-0.2,-0.1,4.41,-1.4,0.35
-0.98,-0.2,-0.11,4.69,-1.47,0.56
-0.98,-0.2,-0.1,4.41,-1.4,0.56
-0.97,-0.19,-0.11,4.55,-1.47,0.63
-0.97,-0.19,-0.1,4.2,-0.98,0.49
-0.97,-0.18,-0.1,4.48,-1.12,0.7
-0.97,-0.18,-0.1,4.48,-1.26,0.7
-0.98,-0.18,-0.1,3.99,-1.19,0.7
-0.98,-0.18,-0.1,3.92,-1.4,0.77
-0.98,-0.18,-0.1,3.64,-1.54,0.91
-0.98,-0.18,-0.11,3.36,-1.61,0.84
-0.98,-0.18,-0.1,3.01,-1.61,0.7
-0.98,-0.18,-0.1,3.15,-1.89,0.91
-0.98,-0.19,-0.1,3.22,-2.03,1.12
-0.98,-0.19,-0.1,3.29,-2.1,1.05
-0.98,-0.18,-0.1,3.22,-1.89,1.61
-0.98,-0.18,-0.1,3.22,-1.89,1.75
-0.98,-0.18,-0.1,3.36,-1.89,1.82
-0.98,-0.17,-0.11,2.87,-1.89,1.82
-0.98,-0.18,-0.1,2.73,-2.1,1.89
-0.98,-0.18,-0.1,2.52,-2.17,1.82
-0.98,-0.18,-0.11,2.17,-2.24,1.75
-0.98,-0.19,-0.11,2.1,-2.31,1.75
-0.97,-0.19,-0.11,1.54,-2.17,1.47
-0.98,-0.19,-0.11,1.19,-2.31,1.47
-0.97,-0.19,-0.11,0.77,-2.1,0.98
-0.97,-0.19,-0.1,0.91,-2.31,0.98
-0.97,-0.19,-0.1,0.63,-2.03,0.63
-0.97,-0.19,-0.1,0.77,-2.24,0.63
-0.97,-0.19,-0.1,0.49,-2.03,0.42
-0.97,-0.19,-0.1,0.77,-2.1,0.21
-0.97,-0.19,-0.1,0.42,-2.1,0
-0.98,-0.2,-0.11,0.42,-1.96,-0.14
-0.98,-0.2,-0.1,0.56,-2.03,17.85
-0.98,-0.2,-0.1,0.77,-2.1,0.07
-0.98,-0.2,-0.1,0.98,-1.89,0.07
-0.97,-0.19,-0.11,1.05,-1.68,0.35
-0.97,-0.19,-0.1,1.33,-1.68,0.7
-0.97,-0.19,-0.1,1.75,-1.68,0.91
-0.98,-0.19,-0.11,2.03,-1.61,1.05
-0.98,-0.19,-0.11,2.31,-1.89,1.12
-0.98,-0.2,-0.11,2.52,-1.82,1.19
-0.97,-0.19,-0.1,2.73,-1.33,1.26
-0.98,-0.19,-0.11,3.15,-1.54,1.54
-0.98,-0.19,-0.11,3.22,-1.54,1.54
-0.98,-0.19,-0.11,2.94,-1.4,1.33
-0.97,-0.19,-0.11,3.08,-1.19,1.4
-0.98,-0.19,-0.11,2.87,-1.26,1.4
-0.98,-0.19,-0.1,2.94,-1.26,1.47
-0.98,-0.19,-0.1,3.01,-1.12,1.54
-0.97,-0.2,-0.1,3.5,-1.19,1.89
-0.97,-0.2,-0.1,3.99,-1.19,2.03
-0.97,-0.2,-0.1,4.62,-1.33,2.31
-0.98,-0.2,-0.1,4.83,-1.12,2.31
-0.98,-0.21,-0.1,5.67,-1.33,3.01
-0.98,-0.21,-0.1,6.09,-1.05,3.22
-0.98,-0.21,-0.1,7.14,-0.98,3.5
-0.98,-0.21,-0.1,8.12,-0.77,3.99
-0.98,-0.21,-0.1,8.89,-0.7,4.13
-0.98,-0.2,-0.1,9.38,-0.56,4.2
-0.98,-0.2,-0.11,9.73,-0.28,4.2
-0.98,-0.19,-0.11,9.73,-0.28,4.48
-0.97,-0.18,-0.11,9.38,-0.07,3.92
-0.97,-0.18,-0.11,8.68,-0.28,3.64
-0.97,-0.17,-0.11,8.4,-0.42,3.29
-0.97,-0.17,-0.11,8.12,-0.28,2.87
-0.97,-0.17,-0.11,7.91,-0.49,2.52
-0.97,-0.17,-0.11,8.05,-0.7,2.24
-0.97,-0.16,-0.11,7.84,-0.63,2.1
-0.98,-0.17,-0.11,7.7,-0.63,2.52
-0.98,-0.16,-0.11,7.56,-0.63,2.38
-0.99,-0.16,-0.11,7.56,-0.77,2.31
-0.99,-0.16,-0.11,7.07,-0.7,2.17
-0.99,-0.16,-0.11,7.07,-0.84,2.38
-0.99,-0.15,-0.11,6.93,-0.77,2.59
-0.98,-0.15,-0.11,6.44,-0.77,2.52
-0.98,-0.15,-0.11,6.16,-0.84,2.8
-0.99,-0.14,-0.11,5.53,-0.7,2.59
-0.98,-0.14,-0.11,5.53,-1.05,2.73
-0.98,-0.14,-0.11,5.11,-1.12,2.59
-0.98,-0.15,-0.11,4.9,-1.12,2.66
-0.98,-0.15,-0.11,4.48,-1.19,2.38
-0.98,-0.16,-0.11,4.27,-1.05,2.38
-0.98,-0.16,-0.11,4.27,-1.33,2.66
-0.98,-0.16,-0.11,3.78,-1.12,2.45
-0.98,-0.15,-0.11,3.71,-1.12,2.45
-0.98,-0.15,-0.11,3.64,-1.26,2.31
-0.99,-0.15,-0.1,3.22,-1.33,2.1
-1,-0.15,-0.11,3.08,-1.75,1.4
-0.99,-0.16,-0.1,3.01,-1.68,1.33
-1,-0.18,-0.1,2.73,-1.61,0.91
-0.99,-0.19,-0.1,3.57,-1.54,1.05
-0.98,-0.2,-0.09,4.06,-0.98,1.33
-0.97,-0.2,-0.09,4.76,-0.56,1.61
-0.96,-0.19,-0.09,5.74,-0.07,2.24
-0.97,-0.19,-0.08,6.23,0.42,2.52
-0.98,-0.2,-0.08,6.58,0.84,2.66
-1,-0.2,-0.06,7.77,0.84,3.08
-1.01,-0.22,-0.05,8.12,1.47,2.8
-1.05,-0.25,-0.02,9.1,1.54,2.94
-1.09,-0.29,0,10.22,0.91,2.66
-1.09,-0.31,0.01,11.62,0,2.38
-1.07,-0.3,0.01,13.58,0.07,2.38
-1.05,-0.27,0,15.47,0.21,2.31
-1.02,-0.25,-0.02,17.29,0.42,2.17
-1,-0.23,-0.04,19.6,0.35,2.66
-0.99,-0.23,-0.06,21.63,0.84,3.36
-0.99,-0.25,-0.06,24.36,1.05,4.9
-0.99,-0.28,-0.07,26.39,1.47,5.74
-1,-0.31,-0.06,28.35,1.54,5.88
-1,-0.33,-0.05,29.75,1.05,5.25
-0.98,-0.34,-0.04,31.36,0.35,3.78
-0.96,-0.34,-0.03,32.48,-0.7,1.54
-0.93,-0.34,-0.04,34.02,-0.84,-1.61
-0.91,-0.33,-0.04,35.07,0.84,-3.22
-0.91,-0.3,-0.07,35.7,4.27,-1.82
-0.9,-0.26,-0.1,36.89,10.71,2.66
-0.92,-0.24,-0.12,41.09,12.95,6.09
-0.97,-0.22,-0.13,43.68,13.93,7.91
-1.09,-0.23,-0.06,40.67,7.21,6.09
-1,-0.23,-0.09,42.98,3.71,9.31
-0.97,-0.24,-0.11,45.99,3.36,11.83
-0.95,-0.23,-0.12,47.6,2.8,12.53
-0.93,-0.22,-0.14,50.33,1.33,12.88
-0.91,-0.22,-0.15,53.9,2.87,11.34
-0.89,-0.21,-0.16,55.51,4.62,9.17
-0.87,-0.21,-0.18,55.72,5.46,7.14
-0.87,-0.21,-0.18,55.44,4.62,3.71
-0.87,-0.23,-0.18,54.25,3.22,0.28
-0.87,-0.24,-0.18,52.01,2.1,-3.01
-0.89,-0.25,-0.17,49.63,2.03,-6.58
-0.9,-0.25,-0.15,48.72,2.03,-9.8
-0.91,-0.26,-0.15,49,2.59,-12.67
-0.92,-0.26,-0.14,49.91,3.29,-15.33
-0.92,-0.26,-0.14,52.01,4.48,-17.36
-0.93,-0.26,-0.14,54.39,5.67,-18.76
-0.93,-0.27,-0.14,56.28,7.7,-20.02
-0.92,-0.27,-0.14,58.31,9.59,-20.16
-0.92,-0.28,-0.14,59.29,11.55,-20.37
-0.92,-0.29,-0.14,60.48,13.3,-20.37
-0.94,-0.31,-0.12,61.88,15.89,-20.86
-0.99,-0.35,-0.1,63.91,19.11,-23.24
-1.03,-0.37,-0.08,66.29,19.53,-26.46
-1.02,-0.39,-0.09,68.67,19.11,-29.68
-0.98,-0.37,-0.1,72.73,20.02,-32.34
-0.91,-0.35,-0.13,76.79,22.96,-33.11
-0.85,-0.3,-0.17,80.22,27.37,-32.69
-0.81,-0.25,-0.2,81.27,32.55,-29.75
-0.81,-0.21,-0.21,80.43,37.03,-26.46
-0.83,-0.2,-0.2,81.13,41.72,-22.89
-0.83,-0.19,-0.2,78.96,43.75,-20.02
-0.84,-0.2,-0.19,77.63,48.86,-16.87
-0.86,-0.2,-0.2,76.51,54.18,-13.16
-0.88,-0.21,-0.21,80.92,63.21,-9.8
-0.91,-0.18,-0.21,86.1,71.54,-5.95
-0.96,-0.17,-0.2,88.9,74.97,-2.94
-0.94,-0.17,-0.16,91.7,80.01,1.75
-1.05,-0.13,-0.16,90.02,72.45,2.66
-1.06,-0.1,-0.14,84.42,66.57,3.85
-1.1,-0.07,-0.13,76.44,58.31,5.53
-1.12,-0.05,-0.12,70,53.2,7.84
-1.13,0,-0.12,65.52,52.15,12.88
-1.15,0.05,-0.13,58.73,49.42,17.36
-1.16,0.06,-0.13,50.19,46.13,19.04
-1.15,0.06,-0.15,40.74,44.31,19.25
-1.12,0.03,-0.19,34.09,45.08,17.5
-1.08,-0.03,-0.22,26.6,45.29,14.77
-1.05,-0.1,-0.2,21.56,43.68,14.49
-1.02,-0.17,-0.14,20.72,37.73,15.61
-1.01,-0.21,-0.09,20.72,32.34,16.52
-0.99,-0.26,-0.11,21.7,28.84,17.22
-0.96,-0.3,-0.16,22.05,28.21,17.85
-0.94,-0.33,-0.2,22.47,28.77,17.64
-0.91,-0.31,-0.24,22.4,28.49,17.99
-0.91,-0.27,-0.27,21.7,26.74,18.69
-0.9,-0.22,-0.31,20.02,24.71,18.76
-0.88,-0.17,-0.34,17.01,22.12,19.18
-0.89,-0.15,-0.33,14.14,21.14,19.18
-0.9,-0.16,-0.33,15.33,22.12,20.44
-0.89,-0.17,-0.34,16.03,24.22,20.72
-0.87,-0.19,-0.35,14.21,24.99,20.58
-0.86,-0.22,-0.35,12.39,24.92,20.23
-0.86,-0.26,-0.35,11.83,24.99,19.04
-0.85,-0.31,-0.37,11.62,25.62,17.08
-0.84,-0.35,-0.36,13.23,26.95,15.19
-0.83,-0.34,-0.36,14.84,27.44,13.16
-0.84,-0.31,-0.35,15.26,26.95,12.32
-0.86,-0.27,-0.35,15.12,27.09,11.55
-0.87,-0.23,-0.35,14,27.02,10.71
-0.88,-0.22,-0.37,12.53,27.16,9.45
-0.88,-0.2,-0.41,10.92,27.02,8.61
-0.89,-0.21,-0.45,10.57,27.65,7.77
-0.88,-0.26,-0.48,12.46,27.65,6.93
-0.85,-0.29,-0.49,14.77,28.56,6.23
-0.84,-0.31,-0.48,17.71,29.82,6.23
-0.84,-0.33,-0.47,22.4,29.89,7.21
-0.84,-0.33,-0.43,24.64,29.68,8.47
-0.84,-0.32,-0.42,26.95,29.33,10.01
-0.84,-0.28,-0.41,27.51,29.26,10.85
-0.85,-0.25,-0.43,28.42,28.42,11.48
-0.87,-0.23,-0.45,29.89,27.16,12.81
-0.9,-0.21,-0.47,33.95,26.11,14.28
-0.91,-0.19,-0.48,36.61,25.34,15.05
-0.91,-0.18,-0.49,38.92,24.57,15.82
-0.9,-0.16,-0.5,40.67,24.22,16.38
-0.87,-0.14,-0.51,43.05,24.64,17.29
-0.85,-0.14,-0.52,44.59,24.78,17.71
-0.84,-0.15,-0.53,43.68,23.45,18.55
-0.84,-0.16,-0.53,40.18,22.33,18.34
-0.85,-0.2,-0.5,40.18,21.98,18.34
-0.87,-0.2,-0.46,38.99,19.95,17.5
-0.88,-0.22,-0.44,39.62,17.43,18.55
-0.9,-0.25,-0.41,40.67,16.52,20.09
-0.91,-0.27,-0.4,44.03,17.29,21.42
-0.91,-0.28,-0.39,48.16,18.83,22.75
-0.9,-0.29,-0.4,51.52,19.32,21.91
-0.87,-0.27,-0.41,51.94,18.76,20.44
-0.84,-0.26,-0.44,49.77,17.92,18.2
-0.82,-0.28,-0.46,47.67,17.99,16.52
-0.81,-0.29,-0.47,47.67,18.9,15.89
-0.82,-0.29,-0.47,47.25,19.39,15.54
-0.83,-0.27,-0.46,47.53,19.18,15.61
-0.85,-0.26,-0.46,47.88,18.48,16.1
-0.87,-0.26,-0.46,49.35,17.71,17.01
-0.9,-0.25,-0.46,52.15,17.36,17.36
-0.91,-0.24,-0.48,55.44,17.43,17.71
-0.9,-0.25,-0.49,57.33,19.11,18.34
-0.88,-0.25,-0.48,63.98,20.51,19.81
-0.89,-0.22,-0.44,65.17,19.53,18.55
-0.85,-0.23,-0.44,56.98,18.69,14.07
-0.84,-0.22,-0.46,51.03,18.2,10.99
-0.83,-0.22,-0.45,48.3,17.57,8.82
-0.83,-0.2,-0.46,47.39,17.29,7.91
-0.86,-0.18,-0.44,45.29,16.73,8.4
-0.87,-0.19,-0.42,43.89,17.78,8.75
-0.9,-0.22,-0.42,44.94,18.48,8.75
-0.91,-0.23,-0.4,47.11,19.18,8.33
-0.92,-0.25,-0.4,49.98,19.11,7.42
-0.9,-0.25,-0.4,52.36,18.76,6.93
-0.88,-0.25,-0.4,52.15,18.2,6.37
-0.85,-0.24,-0.41,50.61,17.85,5.46
-0.85,-0.22,-0.43,49.14,17.22,4.9
-0.86,-0.21,-0.44,46.69,16.59,3.92
-0.87,-0.19,-0.46,44.87,16.24,2.87
-0.88,-0.19,-0.47,44.87,16.17,2.31
-0.87,-0.18,-0.47,45.01,16.59,1.54
-0.89,-0.18,-0.46,45.15,16.66,0.91
-0.88,-0.19,-0.45,44.94,16.8,0.28
-0.89,-0.19,-0.44,44.45,16.59,-0.84
-0.91,-0.2,-0.43,44.24,15.68,-1.61
-0.92,-0.21,-0.41,43.4,14.77,-2.66
-0.92,-0.21,-0.4,43.61,13.23,-2.66
-0.92,-0.21,-0.39,43.75,12.18,-2.24
-0.91,-0.2,-0.39,44.52,10.92,-1.61
-0.9,-0.21,-0.4,45.71,10.08,-0.35
-0.89,-0.22,-0.41,48.23,9.87,1.12
-0.9,-0.22,-0.43,49.84,9.24,2.8
-0.92,-0.21,-0.46,49.56,7.91,3.85
-0.93,-0.22,-0.49,49.49,6.23,3.92
-0.93,-0.23,-0.49,48.51,5.11,2.87
-0.92,-0.24,-0.49,49,4.06,2.31
-0.9,-0.23,-0.47,49.7,3.5,2.73
-0.9,-0.22,-0.45,50.54,3.85,4.13
-0.92,-0.19,-0.45,49.7,4.2,5.67
-0.95,-0.16,-0.45,47.18,3.29,7.28
-0.99,-0.12,-0.45,43.4,1.05,8.75
-1.02,-0.1,-0.46,39.41,-3.08,10.29
-1.05,-0.1,-0.45,35.7,-5.95,11.2
-1.09,-0.12,-0.45,28.63,-9.17,12.11
-1.1,-0.17,-0.44,24.15,-12.32,13.3
-1.08,-0.22,-0.36,19.6,-14.07,14.91
-1.06,-0.29,-0.28,17.36,-16.03,18.06
-1.04,-0.36,-0.19,17.22,-18.9,21.21
-1.01,-0.38,-0.13,19.46,-24.22,24.64
-1,-0.38,-0.08,25.06,-28.07,29.19
-0.97,-0.34,-0.07,36.54,-32.2,34.37
-0.95,-0.27,-0.11,44.94,-35.49,38.78
-0.9,-0.19,-0.16,50.05,-40.11,42.63
-0.85,-0.14,-0.2,50.4,-43.19,46.34
-0.8,-0.09,-0.17,43.12,-44.73,47.53
-0.81,-0.14,-0.2,32.83,-48.09,48.09
-0.82,-0.21,-0.23,26.81,-51.24,49.21
-0.87,-0.28,-0.22,20.51,-52.43,50.82
-0.93,-0.38,-0.2,21.35,-49,53.13
-1.02,-0.49,-0.2,29.26,-46.76,57.68
-1.08,-0.61,-0.21,41.93,-46.62,64.75
-1.12,-0.65,-0.27,54.67,-47.18,70.21
-1.08,-0.67,-0.35,53.69,-43.4,73.08
-1.03,-0.67,-0.38,73.43,-40.39,75.46
-1.01,-0.61,-0.47,76.79,-39.97,76.02
-0.93,-0.5,-0.51,75.46,-39.2,73.99
-0.91,-0.45,-0.5,73.43,-38.01,71.26
-0.87,-0.32,-0.48,70.84,-31.71,70.14
-0.88,-0.22,-0.42,67.76,-24.43,69.44
-0.9,-0.16,-0.36,58.66,-21.49,67.27
-0.89,-0.16,-0.3,45.85,-19.53,64.68
-0.92,-0.17,-0.25,38.92,-19.32,61.46
-0.9,-0.19,-0.23,33.25,-18.27,57.4
-0.9,-0.23,-0.22,26.6,-17.57,50.26
-0.89,-0.28,-0.25,21.84,-16.59,44.1
-0.88,-0.32,-0.25,18.55,-15.12,39.55
-0.85,-0.36,-0.26,17.71,-13.72,36.19
-0.83,-0.38,-0.24,20.44,-12.67,35.21
-0.82,-0.37,-0.22,23.73,-11.62,36.33
-0.8,-0.36,-0.21,27.51,-10.29,38.43
-0.8,-0.32,-0.22,30.03,-9.52,41.51
-0.8,-0.29,-0.22,30.1,-8.47,43.4
-0.81,-0.27,-0.23,28.21,-6.79,44.66
-0.81,-0.26,-0.25,27.65,-6.86,44.94
-0.81,-0.24,-0.26,28,-7.07,44.52
-0.83,-0.21,-0.27,24.99,-7.35,42.84
-0.84,-0.18,-0.28,21.35,-7.42,39.55
-0.85,-0.18,-0.28,18.97,-6.51,36.05
-0.86,-0.16,-0.26,16.31,-6.51,32.97
-0.86,-0.16,-0.23,13.16,-5.74,30.24
-0.87,-0.17,-0.21,12.11,-6.72,27.58
-0.89,-0.15,-0.19,11.34,-8.96,24.92
-0.88,-0.15,-0.18,12.81,-9.17,20.86
-0.86,-0.17,-0.18,11.34,-5.04,14.49
-0.88,-0.16,-0.17,10.92,-0.56,13.09
-0.89,-0.14,-0.18,9.94,4.41,12.74
-0.91,-0.11,-0.18,10.22,3.5,11.34
-0.93,-0.1,-0.18,10.15,3.15,9.59
-0.94,-0.1,-0.17,8.82,3.36,8.75
-0.95,-0.07,-0.17,9.45,2.94,8.05
-0.96,-0.06,-0.16,11.48,2.66,6.58
-0.96,-0.05,-0.15,13.3,2.94,5.88
-0.97,-0.05,-0.14,14.7,2.94,5.6
-0.97,-0.03,-0.14,16.45,2.87,5.46
-0.96,-0.02,-0.13,18.55,3.64,6.3
-0.96,-0.02,-0.14,20.09,4.34,7.21
-0.95,-0.01,-0.14,19.6,5.32,8.12
-0.96,0.02,-0.16,18.2,7,8.54
-0.96,0.05,-0.16,15.26,10.08,10.15
-1,0.09,-0.15,12.04,12.18,11.34
-1.02,0.15,-0.14,6.44,13.23,12.67
-1.04,0.19,0,4.06,13.72,13.09
-1.07,0.2,-0.1,3.99,12.88,13.02
-1.07,0.21,-0.09,5.39,11.13,11.76
-1.07,0.2,-0.08,6.65,9.94,10.71
-1.04,0.21,-0.07,7.7,9.66,9.94
