Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.83,-0.32,-0.26,38.92,43.68,-58.03
-0.93,-0.31,-0.25,43.12,43.26,-36.19
-0.95,-0.19,-0.24,46.27,40.32,-51.66
-0.96,-0.12,-0.25,50.47,40.53,-49.84
-0.99,-0.05,-0.27,58.03,38.64,-46.48
-0.98,0.01,-0.29,59.08,35.63,-44.1
-0.95,0.05,-0.33,56.07,33.6,-43.96
-0.94,0.05,-0.38,48.93,29.54,-46.27
-0.91,0.03,-0.42,39.48,26.67,-51.38
-0.88,-0.01,-0.47,30.8,24.22,-55.58
-0.83,-0.07,-0.48,23.17,23.52,-59.71
-0.8,-0.12,-0.48,17.08,23.52,-64.19
-0.79,-0.16,-0.49,10.64,22.26,-68.88
-0.78,-0.19,-0.46,4.34,21.98,-73.78
-0.8,-0.19,-0.43,-1.54,23.17,-78.47
-0.83,-0.18,-0.41,-6.09,22.33,-80.64
-0.89,-0.17,-0.39,-6.72,23.8,-80.15
-0.96,-0.14,-0.36,-4.9,27.44,-79.03
-1.01,-0.1,-0.32,-0.21,28.91,-76.09
-1.04,-0.05,-0.29,5.74,28.28,-71.12
-1.06,-0.03,-0.29,13.16,25.13,-64.82
-1.08,-0.02,-0.32,19.04,21.14,-58.03
-1.11,-0.04,-0.35,17.64,17.29,-50.47
-1.16,-0.06,-0.4,12.18,11.83,-44.1
-1.17,-0.06,-0.43,7.91,6.09,-38.08
-1.12,-0.04,-0.45,5.04,1.12,-32.13
-1.08,-0.04,-0.44,1.26,-1.19,-25.69
-1.11,-0.09,-0.39,-5.39,1.4,-19.53
-1.18,-0.17,-0.27,-3.64,4.34,-10.85
-1.26,-0.24,-0.15,1.33,2.8,-3.22
-1.36,-0.17,-0.09,9.1,-6.93,5.6
-1.39,-0.05,-0.13,18.62,-13.65,12.6
-1.47,0.12,-0.18,30.38,-27.93,20.65
-1.52,0.28,-0.15,33.39,-51.38,32.13
-1.51,0.41,-0.15,27.44,-67.2,45.43
-1.54,0.5,-0.14,16.45,-78.96,60.41
-1.53,0.46,-0.17,3.43,-93.24,72.17
-1.38,0.28,-0.22,-10.5,-114.66,83.65
-1.17,0.04,-0.22,-26.6,-124.25,97.37
-0.94,-0.09,-0.26,-33.32,-123.9,114.8
-0.88,-0.27,-0.54,-40.04,-111.02,122.22
-0.87,-0.47,-0.6,-41.02,-95.62,143.08
-0.96,-0.62,-0.7,-37.8,-87.36,132.58
-1.07,-0.66,-0.87,-41.93,-74.34,136.15
-1.28,-0.79,-0.96,-42.49,-66.36,140.91
-1.36,-0.82,-0.96,-38.15,-63.77,141.26
-1.27,-0.74,-0.88,-33.46,-60.62,137.06
-1.17,-0.59,-0.61,-33.25,-51.52,129.43
-1.09,-0.49,-0.55,-34.65,-42.56,123.34
-1.04,-0.47,-0.51,-27.23,-33.32,125.51
-1.04,-0.46,-0.56,-23.24,-39.27,124.74
-0.97,-0.38,-0.61,-21,-46.48,123.41
-0.93,-0.38,-0.54,-13.51,-52.85,120.26
-0.86,-0.43,-0.46,-8.19,-52.5,116.06
-0.81,-0.44,-0.4,-6.65,-46.97,112.49
-0.79,-0.39,-0.39,-12.53,-41.37,104.93
-0.74,-0.42,-0.39,-16.94,-36.82,97.23
-0.68,-0.35,-0.37,-20.44,-35.21,89.6
-0.65,-0.32,-0.35,-26.95,-27.44,81.41
-0.58,-0.3,-0.31,-36.12,-20.16,72.59
-0.56,-0.25,-0.32,-43.61,-22.96,64.26
-0.51,-0.29,-0.28,-47.88,-25.2,47.81
-0.48,-0.35,-0.28,-50.96,-20.58,33.18
-0.43,-0.38,-0.27,-57.4,-15.61,20.58
-0.33,-0.42,-0.32,-64.82,-10.43,10.08
-0.26,-0.47,-0.36,-66.01,-5.04,-0.42
-0.21,-0.5,-0.35,-63.07,0.56,-9.03
-0.16,-0.53,-0.33,-58.59,6.09,-18.13
-0.18,-0.59,-0.33,-53.27,11.83,-27.51
-0.15,-0.62,-0.29,-43.75,19.88,-27.65
-0.27,-0.65,-0.24,-29.12,22.26,-28.56
-0.34,-0.61,-0.16,-10.92,20.86,-31.01
-0.55,-0.53,-0.09,0.77,14.63,-30.17
-0.63,-0.32,-0.05,9.17,19.25,-20.79
-0.88,-0.1,-0.01,5.6,21.84,-9.73
-1.16,0.24,0.12,-3.92,30.17,-3.99
-1.34,0.59,0.07,-29.26,59.43,-0.91
-1.55,0.83,-0.04,-27.86,90.51,-0.98
-2.02,0.98,0,-5.67,75.74,5.39
-2.44,1.36,0.16,24.85,29.89,32.2
-2.19,1.68,0.37,44.38,4.06,46.62
-1.74,1.47,0.2,26.39,6.93,47.04
-1.45,1.06,-0.09,-11.55,8.19,38.22
-1.22,0.69,-0.22,-33.95,9.45,29.12
-0.99,0.37,-0.27,-45.43,15.33,18.83
-0.77,0.05,-0.32,-52.29,21.91,-14.21
-0.7,-0.36,-0.37,-57.26,27.44,-23.66
-0.99,-0.57,-0.39,-57.75,20.37,-42.84
-1.33,-0.64,-0.26,-56.77,5.25,-40.32
-1.47,-0.38,-0.01,-56.7,-15.89,-28.28
-1.53,-0.09,-0.08,-45.85,-15.19,-19.25
-1.5,0.03,-0.12,-17.71,-11.69,-23.8
-1.44,0.07,-0.11,3.43,-4.69,-28.35
-1.22,-0.1,-0.13,32.55,-16.38,-14.42
-0.69,-0.31,-0.32,49.7,-54.32,3.43
-0.12,-0.47,-0.71,53.27,-63.7,10.29
0.06,-0.69,-0.89,55.3,-34.79,7.21
0.18,-0.91,-0.9,83.72,15.61,2.38
-0.08,-1.05,-0.94,124.67,49.63,-13.58
-0.3,-1,-1.07,133.49,61.53,-33.81
-0.8,-0.77,-1.04,91.77,55.65,-44.66
-0.93,-0.47,-0.68,65.31,50.54,-48.93
-1.23,-0.28,-0.61,36.47,34.44,-50.54
-1.43,-0.04,-0.57,14.35,9.17,-63
-1.23,0.16,-0.39,-6.51,7.07,-82.88
-1.06,0.21,-0.33,-19.67,18.2,-91.91
-1.1,0.27,-0.41,-13.65,21.77,-90.44
-0.94,0.19,-0.46,7.63,26.46,-80.08
-0.73,0,-0.61,39.13,33.18,-69.93
-0.69,-0.13,-0.69,71.4,34.72,-58.94
-0.74,-0.2,-0.7,79.31,31.57,-52.92
-0.78,-0.24,-0.61,73.01,25.69,-55.44
-0.8,-0.34,-0.51,69.86,25.27,-57.89
-0.83,-0.42,-0.37,68.95,26.46,-58.87
-0.83,-0.43,-0.31,59.29,23.31,-60.48
-0.84,-0.44,-0.19,51.59,29.89,-60.2
-0.87,-0.36,-0.2,40.32,33.74,-60.9
-0.89,-0.26,-0.24,28.63,37.17,-60.2
-0.92,-0.22,-0.22,37.73,37.87,-54.32
-0.94,-0.1,-0.23,45.78,33.81,-50.61
-0.94,0,-0.25,50.12,31.78,-48.02
-0.97,0.08,-0.29,49.77,28.91,-46.41
-0.97,0.11,-0.31,46.06,27.23,-45.5
-0.97,0.11,-0.35,40.11,27.02,-46.48
-0.97,0.06,-0.37,32.34,27.02,-49.07
-0.94,0.01,-0.39,24.99,24.92,-53.2
-0.88,-0.06,-0.39,16.87,23.03,-57.05
-0.84,-0.11,-0.39,11.27,20.51,-61.95
-0.8,-0.13,-0.39,5.18,19.04,-66.36
-0.8,-0.15,-0.38,-1.4,18.13,-88.62
-0.82,-0.15,-0.4,-8.12,16.59,-75.88
-0.85,-0.16,-0.4,-10.15,15.96,-77.63
-0.91,-0.15,-0.42,-9.38,15.82,-78.89
-0.95,-0.12,-0.43,-6.58,16.8,-79.73
-0.99,-0.07,-0.44,-6.65,16.31,-80.15
-0.96,-0.03,-0.41,-3.92,17.29,-76.86
-0.96,0.01,-0.38,-4.55,19.11,-70.98
-0.97,0.02,-0.32,-4.69,21.91,-63.63
-1.02,-0.04,-0.28,-3.15,26.6,-53.41
-1.1,-0.14,-0.28,1.4,27.72,-42.07
-1.14,-0.19,-0.32,12.25,21.77,-32.27
-1.14,-0.16,-0.39,17.57,9.03,-25.83
-1.11,-0.13,-0.43,16.59,-4.69,-21.21
-1.09,-0.13,-0.41,12.95,-13.02,-16.38
-1.11,-0.14,-0.37,11.13,-15.12,-11.76
-1.18,-0.14,-0.32,11.34,-13.02,-5.88
-1.26,-0.11,-0.27,18.48,-10.29,1.19
-1.33,-0.04,-0.24,19.88,-12.53,8.4
-1.39,0.05,-0.2,16.52,-15.54,13.3
-1.46,0.13,-0.11,14.77,-24.43,18.41
-1.51,0.19,-0.01,14.21,-37.8,26.46
-1.53,0.17,0,20.23,-58.38,38.64
-1.54,0.17,-0.08,26.25,-78.12,50.19
-1.46,0.14,-0.19,16.73,-97.3,59.36
-1.29,0.05,-0.26,-0.49,-111.37,69.65
-1.09,-0.07,-0.33,-20.44,-118.16,84.7
-0.85,-0.37,-0.31,-26.11,-116.83,104.93
-0.84,-0.55,-0.45,-22.19,-105.56,108.99
-0.8,-0.65,-0.47,-16.73,-102.27,116.83
-0.86,-0.74,-0.62,-11.97,-91.07,125.16
-0.97,-0.78,-0.76,-10.36,-72.73,131.11
-1.13,-0.86,-0.83,-6.3,-59.01,136.57
-1.28,-0.93,-0.83,0.21,-58.87,138.46
-1.22,-0.74,-0.74,8.75,-57.96,136.22
-1.11,-0.6,-0.64,9.24,-52.29,128.03
-0.95,-0.55,-0.62,11.62,-30.73,122.78
-0.95,-0.32,-0.61,3.5,-10.92,121.1
-1.05,-0.31,-0.46,3.85,-12.81,116.06
-1.03,-0.23,-0.36,-1.12,-30.38,108.99
-0.89,-0.22,-0.33,-8.68,-33.53,101.08
-0.81,-0.27,-0.3,-15.33,-30.52,94.5
-0.63,-0.31,-0.31,-24.99,-27.65,91.63
-0.71,-0.37,-0.3,-33.88,-27.09,85.82
-0.68,-0.41,-0.31,-37.94,-28.28,79.8
-0.65,-0.44,-0.3,-38.85,-30.1,73.36
-0.64,-0.42,-0.29,-47.04,-30.52,65.59
-0.59,-0.46,-0.26,-48.72,-27.37,55.23
-0.58,-0.47,-0.29,-47.46,-25.48,46.62
-0.53,-0.47,-0.28,-45.08,-19.04,38.85
-0.51,-0.44,-0.29,-42.14,-11.48,31.08
-0.48,-0.42,-0.31,-38.85,-3.29,23.1
-0.47,-0.39,-0.32,-37.31,1.89,17.99
-0.49,-0.4,-0.32,-34.16,2.87,10.5
-0.41,-0.43,-0.3,-31.36,3.64,4.34
-0.38,-0.46,-0.28,-24.57,6.09,1.89
-0.41,-0.54,-0.27,-16.03,11.83,-2.52
-0.41,-0.57,-0.23,-4.83,20.23,-6.93
-0.46,-0.55,-0.23,5.11,28.98,-9.8
-0.54,-0.43,-0.18,12.81,29.47,-11.76
-0.66,-0.35,-0.2,21.49,29.61,-11.41
-0.76,-0.2,-0.19,27.44,33.46,-6.93
-0.92,-0.08,-0.19,24.43,37.73,-1.26
-1.09,0.04,-0.2,15.47,42.21,0.42
-1.2,0.19,-0.16,4.27,47.6,1.96
-1.26,0.42,-0.12,2.31,55.02,-1.4
-1.33,0.54,-0.07,4.34,60.06,-3.99
-1.43,0.66,-0.01,11.27,51.87,-9.03
-1.55,0.74,0.03,16.94,36.68,-8.96
-1.55,0.91,0.17,22.75,23.45,0.07
-1.57,0.96,0.25,20.3,11.76,8.75
-1.55,0.85,0.19,10.01,7.56,16.38
-1.47,0.71,0.07,-5.88,4.76,20.37
-1.35,0.56,-0.06,-16.66,4.83,19.32
-1.21,0.42,-0.14,-24.36,3.85,15.05
-1.06,0.13,-0.18,-29.68,1.96,2.03
-0.95,-0.01,-0.23,-36.26,3.5,-14.14
-0.94,-0.22,-0.27,-41.51,4.27,-32.48
-1.06,-0.42,-0.29,-42.98,1.19,-44.1
-1.16,-0.46,-0.23,-39.41,-5.04,-39.55
-1.24,-0.39,-0.08,-35.63,-10.43,-24.99
-1.28,-0.23,-0.13,-40.53,-12.67,-0.07
-1.35,-0.15,-0.25,-36.12,-4.69,-15.75
-1.42,-0.12,-0.23,-18.69,-7,-13.72
-1.19,-0.04,-0.2,3.43,-12.95,-9.59
-0.94,-0.11,-0.22,31.92,-22.61,-1.68
-0.61,-0.17,-0.34,47.81,-31.22,3.99
-0.35,-0.31,-0.64,55.58,-27.37,2.38
-0.24,-0.49,-0.74,60.34,-14.42,0
-0.15,-0.7,-0.78,74.41,12.95,1.05
-0.34,-0.8,-0.71,78.54,48.65,-9.24
-0.63,-0.79,-0.63,72.31,54.6,-23.52
-0.81,-0.68,-0.63,56.14,48.44,-31.64
-0.92,-0.49,-0.6,41.37,40.11,-37.24
-1.04,-0.34,-0.58,28.28,28,-43.4
-1.09,-0.18,-0.55,15.47,15.61,-50.33
-1.1,0,-0.51,5.25,10.64,-52.36
-1.01,0.13,-0.48,-11.76,19.81,-51.31
-1,0.14,-0.43,-14.56,22.12,-48.58
-1.04,0.16,-0.36,0.84,19.74,-43.75
-1,0.17,-0.44,9.24,14.42,-39.76
-0.95,0.09,-0.49,16.52,11.41,-36.82
-0.87,-0.1,-0.51,27.65,12.74,-32.9
-0.84,-0.22,-0.51,41.58,14.14,-30.52
-0.83,-0.29,-0.49,51.8,16.1,-28.35
-0.83,-0.34,-0.5,59.36,16.03,-26.53
-0.81,-0.36,-0.48,57.75,16.8,-27.51
-0.79,-0.41,-0.44,59.29,20.93,-27.86
-0.78,-0.41,-0.42,57.82,23.73,-28.42
-0.76,-0.38,-0.34,54.25,28.14,-29.61
-0.81,-0.32,-0.33,48.79,28.28,-30.38
-0.87,-0.25,-0.31,45.99,28.56,-30.24
-0.93,-0.2,-0.29,48.86,27.93,-29.82
-0.98,-0.11,-0.29,47.32,25.27,-29.61
-1,-0.06,-0.28,45.22,23.73,-28.35
-1.01,0.12,-0.29,43.33,22.61,-26.95
-1.01,0.02,-0.32,39.34,20.65,-27.51
-0.98,0.02,-0.36,34.02,17.43,-28.7
-0.94,-0.02,-0.4,28.98,15.61,-31.36
-0.9,-0.06,-0.43,23.03,15.26,-34.86
-0.86,-0.1,-0.45,17.64,15.61,-38.57
-0.83,-0.15,-0.45,12.81,15.05,-41.72
-0.81,-0.2,-0.43,9.8,14.77,-44.73
-0.82,-0.21,-0.42,7.91,14.63,-45.92
-0.84,-0.21,-0.39,6.51,14.28,-46.69
-0.89,-0.19,-0.38,2.52,13.51,-46.69
-0.93,-0.2,-0.36,3.29,14,-46.41
-0.96,-0.2,-0.36,5.67,13.86,-45.85
-0.95,-0.19,-0.37,9.87,14.49,-45.71
-0.93,-0.15,-0.38,13.09,15.12,-46.48
-0.92,-0.11,-0.39,12.81,14.7,-47.46
-0.91,-0.07,-0.38,9.87,14.56,-48.37
-0.91,-0.03,-0.38,4.55,14.49,-47.53
-0.93,-0.02,-0.38,1.26,14,-44.31
-0.96,-0.03,-0.35,0.7,13.93,-38.36
-1.02,-0.05,-0.3,3.36,13.09,-29.05
-1.07,-0.06,-0.29,11.41,8.54,-20.16
-1.05,-0.08,-0.34,22.68,3.08,-11.2
-1.02,-0.1,-0.41,52.5,1.26,-4.06
-0.96,-0.12,-0.47,42.49,1.47,0.42
-0.93,-0.14,-0.53,44.66,2.31,3.43
-0.89,-0.17,-0.48,41.02,6.3,4.27
-0.86,-0.22,-0.52,36.33,4.2,5.04
-0.83,-0.26,-0.5,33.11,0.98,5.39
-0.83,-0.25,-0.43,23.52,-0.56,4.97
-0.86,-0.27,-0.36,13.37,-1.96,4.69
-0.91,-0.3,-0.31,7.63,-3.43,5.39
-0.99,-0.31,-0.32,9.8,-5.46,7.7
-1.12,-0.3,-0.37,18.48,-8.68,9.94
-1.23,-0.29,-0.44,27.23,-11.62,12.46
-1.32,-0.3,-0.52,26.95,-14.35,14.14
-1.35,-0.34,-0.51,21.42,-15.26,15.82
-1.27,-0.4,-0.35,15.12,-14.28,18.27
-1.16,-0.48,-0.11,12.25,-15.47,21.77
-1.09,-0.51,0.02,10.64,-20.09,24.57
-1.11,-0.52,0.08,18.55,-29.75,28.35
-1.06,-0.5,0.11,41.58,-49.56,36.54
-0.98,-0.42,0.04,55.79,-66.43,43.19
-0.91,-0.31,-0.05,54.81,-71.89,44.24
-0.87,-0.21,-0.08,47.6,-73.64,43.96
-0.86,-0.13,-0.1,38.92,-76.79,43.82
-0.85,-0.09,-0.13,28.28,-80.78,43.61
-0.84,-0.07,-0.18,12.39,-84.14,43.26
-0.83,-0.12,-0.24,-9.94,-82.25,43.12
-0.91,-0.22,-0.25,-10.64,-77.56,46.76
-0.98,-0.38,-0.31,-0.84,-80.08,51.94
-1.01,-0.53,-0.37,11.76,-80.36,57.96
-0.99,-0.69,-0.45,24.92,-72.66,61.25
-0.97,-0.9,-0.49,52.57,-66.5,66.71
-0.87,-0.81,-0.56,65.8,-59.57,72.59
-0.78,-0.73,-0.63,79.38,-42.42,76.16
-0.76,-0.53,-0.62,79.45,-25.83,76.93
-0.76,-0.38,-0.5,72.59,-17.57,75.74
-0.8,-0.25,-0.4,61.88,-13.37,73.64
-0.82,-0.1,-0.34,47.04,-9.8,67.34
-0.89,-0.05,-0.31,23.45,-7.98,58.17
-0.96,-0.06,-0.26,11.55,-13.65,50.12
-0.98,-0.15,-0.19,0.14,-19.18,39.27
-0.99,-0.31,-0.17,-9.1,-22.75,30.24
-0.98,-0.44,-0.12,-14.21,-24.08,24.01
-0.89,-0.51,-0.15,-15.05,-21.07,21.63
-0.82,-0.52,-0.2,-9.17,-15.75,19.32
-0.78,-0.49,-0.21,-2.66,-12.04,17.92
-0.75,-0.49,-0.21,4.48,-9.66,16.66
-0.72,-0.46,-0.2,10.5,-8.47,15.96
-0.72,-0.44,-0.19,15.68,-7.63,14.77
-0.71,-0.41,-0.19,17.85,-7.21,13.23
-0.72,-0.38,-0.18,18.48,-7.35,11.69
-0.72,-0.36,-0.17,19.39,-7.49,10.57
-0.73,-0.32,-0.15,20.65,-8.12,11.34
-0.76,-0.28,-0.13,23.03,-8.96,11.06
-0.8,-0.27,-0.11,25.62,-8.96,10.36
-0.83,-0.26,-0.1,28.91,-6.37,7.84
-0.86,-0.23,-0.11,30.87,-2.31,4.48
-0.88,-0.19,-0.14,30.31,1.82,0
-0.89,-0.14,-0.16,29.33,6.51,-3.15
-0.91,-0.1,-0.19,28,10.57,-4.76
-0.93,-0.06,-0.19,25.62,11.06,-6.23
-0.95,-0.03,-0.18,22.61,11.41,-7.49
-0.97,-0.01,-0.18,20.09,12.04,-8.19
-0.99,-0.01,-0.17,18.27,12.11,-8.33
-1.01,-0.01,-0.15,17.43,11.2,-8.33
-1.05,0,-0.14,16.45,8.33,-6.16
-1.07,-0.01,-0.12,15.96,5.67,-4.48
-1.08,-0.02,-0.1,15.68,4.13,-3.57
-1.09,-0.04,-0.07,15.26,3.36,-3.71
-1.1,-0.06,-0.03,13.44,2.73,-4.62
-1.11,-0.06,0,10.92,2.94,-5.46
-1.1,-0.04,0.01,8.82,3.5,-5.53
-1.09,-0.01,0.02,6.3,3.71,-4.69
-1.08,0.01,0,3.64,3.71,-2.8
-1.07,0.04,-0.02,1.19,2.66,-0.98
-1.07,0.06,-0.02,-0.98,1.4,0.63
-1.09,0.07,0,-0.98,-0.35,1.05
-1.1,0.08,0.02,-1.26,-3.5,0.14
-1.1,0.04,0.01,-2.17,-7.84,-2.45
-1.07,0.01,0.01,-3.78,-11.76,-3.64
-1.02,-0.01,-0.01,-5.81,-12.18,-4.48
-0.98,-0.03,-0.02,-8.61,-10.22,-4.62
-0.95,-0.04,-0.03,-10.57,-9.03,-4.97
-0.93,-0.05,-0.05,-12.11,-7.98,-6.09
-0.92,-0.05,-0.07,-14.77,-6.37,-8.47
-0.9,-0.07,-0.1,-18.06,-4.76,-10.64
-0.89,-0.07,-0.11,-21.7,-3.36,-13.09
-0.85,-0.08,-0.13,-24.5,-1.54,-15.4
-0.83,-0.09,-0.15,-27.16,0.7,-17.71
-0.8,-0.11,-0.15,-28.35,3.15,-19.74
-0.78,-0.14,-0.15,-28.42,6.09,-21.7
-0.77,-0.17,-0.14,-28.42,10.01,-23.59
-0.77,-0.23,-0.15,-27.86,14.98,-25.62
-0.8,-0.29,-0.2,-27.79,21.98,-26.6
-0.82,-0.32,-0.24,-26.53,28.49,-26.25
-0.9,-0.34,-0.27,-22.26,35.49,-25.83
-1.06,-0.37,-0.28,-19.39,41.51,-25.27
-1.24,-0.4,-0.26,-14.84,44.24,-24.78
-1.4,-0.39,-0.21,-10.43,40.88,-23.03
-1.47,-0.33,-0.16,-9.87,34.44,-21.91
-1.44,-0.25,-0.14,-13.51,30.24,-26.32
-1.34,-0.21,-0.08,-20.79,27.37,-36.89
-1.18,-0.16,-0.01,-26.67,21.56,-46.48
-1.02,-0.15,0,-28,12.67,-49.42
-0.94,-0.17,-0.05,-23.87,3.36,-45.36
-0.84,-0.18,-0.09,-18.48,-2.38,-37.17
-0.77,-0.22,-0.13,-15.82,-1.89,-31.22
-0.75,-0.26,-0.22,-10.15,2.31,-26.18
-0.76,-0.26,-0.27,-15.96,8.54,-24.43
-0.77,-0.26,-0.35,-26.32,17.85,-23.94
-0.78,-0.25,-0.43,-35.56,26.32,-25.48
-0.79,-0.24,-0.5,-42.07,30.24,-26.81
-0.83,-0.21,-0.54,-45.5,28.14,-25.48
-0.89,-0.22,-0.53,-45.85,18.41,-27.79
-0.89,-0.23,-0.49,-18.62,12.11,-27.02
-0.91,-0.23,-0.43,-26.53,10.57,-27.44
-0.95,-0.21,-0.35,-25.34,7.91,-28.77
-0.96,-0.18,-0.27,-29.47,6.58,-30.31
-0.96,-0.14,-0.26,-35.28,5.74,-31.22
-0.94,-0.14,-0.26,-41.3,5.95,-31.5
-0.94,-0.15,-0.31,-44.94,7.7,-29.82
-0.93,-0.18,-0.36,-42.77,8.12,-26.39
-0.92,-0.2,-0.41,-41.37,7.56,-22.19
-0.91,-0.23,-0.45,-40.04,7.14,-18.41
-0.89,-0.26,-0.46,-37.94,5.39,-15.4
-0.87,-0.3,-0.46,-36.68,3.99,-13.44
-0.86,-0.32,-0.45,-36.05,2.66,-13.51
-0.87,-0.33,-0.43,-36.82,1.75,-14.42
-0.85,-0.36,-0.41,-33.81,2.1,-14.84
-0.87,-0.34,-0.39,-31.71,1.61,-15.61
-0.87,-0.33,-0.39,-30.59,0.77,-16.03
-0.87,-0.32,-0.38,-27.51,1.96,-15.96
-0.87,-0.3,-0.41,-25.34,1.47,-16.17
-0.86,-0.29,-0.42,-24.08,1.89,-16.52
-0.85,-0.29,-0.4,-23.1,4.9,-15.68
-0.87,-0.27,-0.41,-21.14,4.2,-16.52
-0.86,-0.28,-0.42,-17.01,3.99,-16.1
-0.87,-0.24,-0.4,-18.34,4.48,-15.96
-0.89,-0.23,-0.4,-20.86,4.76,-16.03
-0.92,-0.24,-0.38,-21.35,4.2,-15.89
-0.94,-0.26,-0.36,-21.63,3.85,-15.68
-0.94,-0.28,-0.34,-20.44,3.57,-14.98
-0.92,-0.28,-0.32,-18.55,3.43,-14.42
-0.92,-0.26,-0.3,-17.36,2.66,-14.07
-0.93,-0.25,-0.3,-15.68,1.05,-13.51
-0.92,-0.24,-0.32,-14.07,0.14,-12.74
-0.91,-0.24,-0.35,-13.65,0.49,-12.32
-0.9,-0.24,-0.37,-13.44,0.98,-12.18
-0.9,-0.25,-0.39,-13.09,0.84,-11.97
-0.89,-0.26,-0.4,-12.32,0.63,-12.25
-0.88,-0.27,-0.41,-10.99,0.49,-12.18
-0.87,-0.28,-0.42,-10.01,0.84,-12.18
-0.87,-0.28,-0.43,-9.8,0.91,-11.76
-0.87,-0.28,-0.43,-9.38,0.63,-11.2
-0.88,-0.28,-0.42,-9.17,0.14,-10.22
-0.9,-0.28,-0.41,-8.12,-0.07,-9.38
-0.91,-0.29,-0.39,-5.81,0,-8.33
-0.9,-0.31,-0.37,-3.36,-0.35,-7.42
-0.9,-0.31,-0.37,-2.03,-0.56,-6.44
-0.89,-0.31,-0.37,-1.61,-1.05,-5.39
-0.89,-0.32,-0.37,-1.54,-1.4,-4.2
-0.88,-0.32,-0.37,-0.21,-0.84,-3.08
-0.87,-0.34,-0.36,0.98,0.63,-1.68
-0.86,-0.35,-0.34,2.73,2.1,-0.14
-0.86,-0.37,-0.33,4.69,2.8,0.49
-0.86,-0.38,-0.32,7.98,2.1,0.7
-0.88,-0.36,-0.32,10.43,0.42,0.21
-0.89,-0.32,-0.34,11.69,-0.98,0.14
-0.9,-0.29,-0.37,11.48,-1.4,0
-0.89,-0.26,-0.4,10.43,-2.45,-0.28
-0.89,-0.24,-0.43,8.54,-3.64,-0.42
-0.88,-0.23,-0.44,6.72,-4.69,-0.49
-0.88,-0.23,-0.43,4.06,-5.53,-0.35
-0.89,-0.23,-0.41,2.94,-6.86,0.21
-0.9,-0.24,-0.38,1.96,-8.12,1.19
-0.91,-0.26,-0.34,1.68,-8.47,2.94
-0.92,-0.29,-0.32,2.17,-8.68,3.99
-0.93,-0.31,-0.3,3.15,-8.54,5.67
-0.94,-0.33,-0.3,3.64,-8.47,6.79
-0.94,-0.34,-0.3,5.32,-8.19,7.91
-0.93,-0.35,-0.29,6.58,-7.56,9.45
-0.91,-0.34,-0.29,7.7,-6.65,9.73
-0.91,-0.34,-0.29,9.24,-6.79,10.92
-0.92,-0.32,-0.28,11.13,-7.77,11.97
-0.9,-0.3,-0.28,10.99,-9.73,13.44
-0.92,-0.29,-0.27,11.83,-10.92,15.19
-0.92,-0.27,-0.26,12.88,-10.71,16.59
-0.92,-0.27,-0.28,14.07,-10.08,18.41
-0.91,-0.28,-0.32,16.03,-11.06,19.53
-0.9,-0.27,-0.39,16.38,-13.09,19.25
-0.87,-0.27,-0.43,15.19,-13.93,18.06
-0.83,-0.26,-0.45,12.53,-11.97,16.87
-0.84,-0.26,-0.41,13.93,-10.85,15.89
-0.86,-0.21,-0.35,11.83,-12.88,14.7
-0.88,-0.2,-0.32,6.72,-13.51,13.65
-0.9,-0.19,-0.29,2.31,-13.51,13.16
-0.92,-0.2,-0.27,-1.19,-13.79,12.88
-0.93,-0.22,-0.27,-3.08,-14.42,12.88
-0.94,-0.24,-0.27,-2.24,-14.56,12.95
-0.94,-0.23,-0.29,-2.45,-15.61,13.3
-0.93,-0.25,-0.3,-4.27,-15.75,13.02
-0.9,-0.25,-0.3,-3.36,-15.26,12.25
-0.9,-0.26,-0.31,-2.8,-15.4,11.48
-0.89,-0.26,-0.32,-1.75,-15.54,10.92
-0.89,-0.27,-0.33,-0.7,-15.54,10.92
-0.9,-0.28,-0.34,1.19,-15.12,10.57
-0.9,-0.29,-0.34,2.73,-13.72,9.94
-0.9,-0.3,-0.34,4.41,-12.46,9.38
-0.89,-0.3,-0.35,6.09,-11.27,8.05
-0.89,-0.29,-0.35,6.23,-9.59,6.65
-0.89,-0.29,-0.34,6.02,-7.77,5.04
-0.89,-0.29,-0.35,6.37,-6.93,3.64
-0.89,-0.27,-0.35,5.95,-5.95,1.89
-0.89,-0.25,-0.33,5.04,-5.11,0.56
-0.89,-0.25,-0.31,3.99,-4.41,-0.28
-0.9,-0.25,-0.29,3.36,-3.92,-0.91
-0.92,-0.25,-0.28,3.29,-4.06,-1.26
-0.93,-0.26,-0.28,3.5,-4.06,-1.96
-0.94,-0.26,-0.27,4.48,-4.27,-1.89
-0.93,-0.26,-0.28,5.39,-4.69,-1.89
-0.93,-0.27,-0.28,5.81,-4.34,-1.96
-0.93,-0.28,-0.28,5.88,-3.15,-2.31
-0.92,-0.29,-0.28,6.72,-2.31,-2.52
-0.91,-0.29,-0.28,7.28,-1.26,-2.87
-0.9,-0.28,-0.28,7.91,-0.91,-2.59
-0.9,-0.27,-0.28,8.05,-0.84,-2.66
-0.91,-0.25,-0.28,8.33,-0.91,-2.1
-0.93,-0.24,-0.26,8.26,-0.98,-1.75
-0.94,-0.23,-0.26,8.19,-1.4,-0.98
